imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
358900785475228,C,Shape,B5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785475228,C,Shape,B6,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785475228,C,Shape,B7,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785475228,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785475228,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,B1,3120,2800.0,2672.0,1920.0,1716.0,1656.0,1628.0,1572.0,1308.0,1288.0,1789.531,687.346,2208.855,1174.346,1825.714,1089.755,2000.346,1327.638,1777.168,1121.962,1760.419,1309.165,1742.04,947.753,2128.564,1314.364,2183.683,1008.193,1960.521,898.11
352990489271854,C,Scratch,B2,7614,4986.0,4149.0,3438.0,2898.0,2655.0,2628.0,2484.0,2421.0,2061.0,1694.578,1762.704,1703.258,1896.808,2263.948,1385.166,2283.838,1864.869,2140.038,1499.094,1757.118,1889.29,2163.341,1408.765,2102.815,1531.865,2122.455,1994.543,1643.754,1698.53
352990489271854,C,Scratch,B3,3087,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.631,2703.012,2170.301,2570.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Shape,B4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990489271854,C,Shape,B5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990489271854,C,Shape,B6,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990489271854,C,Shape,B7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990489271854,C,Shape,B8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990489271854,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990483035255,D,Scratch,B1,2500,1884.0,1716.0,1376.0,1272.0,1148.0,984.0,896.0,704.0,504.0,1691.861,984.518,2222.723,539.143,1684.135,1262.766,2216.486,1157.991,1799.708,1203.834,1958.961,690.476,1763.598,1260.038,1793.957,978.062,1812.018,1167.309,2253.223,1049.08
352990483035255,D,Scratch,B2,1152,808.0,612.0,572.0,464.0,456.0,452.0,436.0,0.0,0.0,1762.241,2022.155,1738.211,1396.279,1763.824,1613.859,2298.75,1939.443,2253.633,2083.82,2206.181,1635.959,2236.256,1538.071,2148.786,1547.899,0.0,0.0,0.0,0.0
352990483035255,D,Scratch,B3,2940,1376.0,1104.0,780.0,760.0,756.0,712.0,680.0,596.0,580.0,1808.227,2685.828,2175.417,2378.921,2302.568,2689.04,1740.201,2403.616,2156.293,2673.564,1689.624,2440.444,1807.406,2623.41,2187.62,2733.783,1792.537,2777.732,1772.419,2545.82
352990483035255,D,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990483035255,D,Shape,B5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990483035255,D,Shape,B6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990483035255,D,Shape,B7,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990483035255,D,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990483035255,D,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704194817,D,Scratch,B1,2220,2168.0,1628.0,1428.0,1348.0,1288.0,1268.0,1108.0,988.0,976.0,2183.882,582.239,2185.078,1293.455,2311.639,1086.243,2254.331,1235.876,2309.801,1235.81,2016.618,929.904,1641.821,684.254,2200.208,922.086,2251.514,1316.906,2270.987,629.87
359646704194817,D,Scratch,B2,7524,2988.0,2844.0,2682.0,2682.0,2007.0,1854.0,1827.0,1818.0,1575.0,2295.446,1754.201,1660.71,1545.048,2127.476,2107.729,2273.321,2089.249,2263.83,1449.358,1770.835,1896.105,2305.195,1499.262,2207.817,2108.74,2241.263,1809.488,2226.193,1725.16
359646704194817,D,Scratch,B3,3501,2916.0,2205.0,1683.0,1629.0,1296.0,1260.0,1134.0,1098.0,1089.0,2185.287,2548.872,2284.543,2369.575,1991.035,2777.656,2133.397,2847.002,2203.206,2272.768,2243.653,2418.745,1684.048,2874.457,1810.13,2356.2,2231.306,2331.686,2132.388,2577.36
359646704194817,D,Shape,B4,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,D,Shape,B5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,D,Shape,B6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,D,Shape,B7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,D,Shape,B8,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,D,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990484110511,D,Scratch,B1,1500,1464.0,944.0,920.0,856.0,844.0,724.0,704.0,616.0,596.0,1620.054,856.834,2215.22,630.701,2267.685,656.718,2159.019,883.232,1730.528,841.349,1748.259,862.563,2119.325,610.14,2046.151,1075.066,2042.962,984.919,2181.42,748.1
352990484110511,D,Scratch,B2,7983,3960.0,3294.0,2133.0,2052.0,1611.0,1557.0,1404.0,1017.0,981.0,2171.282,1926.659,1732.177,1885.356,2278.828,2086.792,2277.201,1371.187,1656.226,1787.981,2210.826,1881.805,2279.912,1878.075,2116.091,2110.293,1627.612,1886.664,2254.322,2015.73
352990484110511,D,Scratch,B3,8712,5823.0,2412.0,2205.0,2079.0,1368.0,1197.0,1188.0,1017.0,900.0,1837.791,2756.675,1715.058,2663.598,1675.921,2570.554,1754.882,2136.798,1713.193,2199.006,2217.324,2573.691,2170.924,2758.482,2064.029,2787.902,2295.616,2131.179,2117.71,2783.88
352990484110511,D,Shape,B4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990484110511,D,Shape,B5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990484110511,D,Shape,B6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990484110511,D,Shape,B7,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990484110511,D,Shape,B8,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990484110511,D,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355918200933459,D,Scratch,B1,2288,2260.0,1892.0,1824.0,1316.0,1192.0,1100.0,976.0,912.0,864.0,1744.742,672.553,1933.036,688.346,2277.983,1166.549,2250.801,596.956,1694.155,1172.115,1640.551,1014.171,2288.624,1236.596,2236.702,542.554,2039.796,626.556,1827.467,617.24
355918200933459,D,Scratch,B2,2392,1656.0,1100.0,972.0,948.0,840.0,724.0,692.0,628.0,588.0,1740.524,1472.548,2257.827,1713.261,2245.699,1749.68,1744.345,1767.284,2185.316,1847.145,2177.376,1634.466,2186.011,2058.614,1780.636,2090.988,1649.098,1402.519,2278.838,1487.5
355918200933459,D,Scratch,B3,2264,1412.0,1144.0,1096.0,920.0,848.0,836.0,760.0,692.0,648.0,1694.267,2885.794,1785.898,2770.59,2050.601,2864.949,2191.96,2677.835,2223.636,2309.628,2204.087,2864.137,1829.561,2358.144,2264.159,2537.88,2272.602,2459.185,2280.504,2824.4
355918200933459,D,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355918200933459,D,Shape,B5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355918200933459,D,Shape,B6,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355918200933459,D,Shape,B7,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355918200933459,D,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355918200933459,D,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
